week,home_team,away_team,game_id,proposition_id,correct_outcome_key,home_score,away_score,home_line,smb_pick,slb_pick,sue_pick,jean_pick
16,DEN,NE,401547621,a36502c0-f0e0-11ed-a0c6-e37e259a4c71,NE,23,26,-6.5,DEN,DEN,DEN,DEN
16,KC,LV,401547351,a36550e0-f0e0-11ed-a0c6-e37e259a4c71,LV,14,20,-9.5,KC,KC,LV,KC
16,PHI,NYG,401547241,a365c610-f0e0-11ed-a0c6-e37e259a4c71,PHI,25,33,-10.5,NYG,NYG,PHI,NYG
16,SF,BAL,401547622,a3661430-f0e0-11ed-a0c6-e37e259a4c71,BAL,19,33,-5.5,BAL,SF,BAL,SF
17,CLE,NYJ,401547623,a3a58e30-f0e0-11ed-a98f-4730eee691bc,CLE,20,37,-7.5,CLE,CLE,CLE,CLE
17,DAL,DET,401547624,a3a62a70-f0e0-11ed-a98f-4730eee691bc,DAL,19,20,-6.5,DAL,DAL,DAL,DAL
17,BUF,NE,401547626,a3a69fa0-f0e0-11ed-a98f-4730eee691bc,BUF,21,27,-11.5,BUF,BUF,BUF,NE
17,CHI,ATL,401547627,a3a714d0-f0e0-11ed-a98f-4730eee691bc,CHI,17,37,-2.5,ATL,ATL,ATL,ATL
17,IND,LV,401547628,a3a78a00-f0e0-11ed-a98f-4730eee691bc,IND,20,23,-2.5,IND,LV,LV,LV
17,NYG,LAR,401547632,a3a7ff30-f0e0-11ed-a98f-4730eee691bc,LAR,25,26,6.5,NYG,NYG,NYG,NYG
17,PHI,ARI,401547633,a3a84d50-f0e0-11ed-a98f-4730eee691bc,ARI,31,35,-12.5,PHI,PHI,ARI,PHI
17,TB,NO,401547634,a3a8c280-f0e0-11ed-a98f-4730eee691bc,NO,13,23,-3.5,NO,TB,NO,TB
17,WSH,SF,401547635,a3a910a0-f0e0-11ed-a98f-4730eee691bc,SF,10,27,13.5,SF,WSH,SF,SF
17,JAX,CAR,401547629,a3a985d0-f0e0-11ed-a98f-4730eee691bc,JAX,0,26,-6.5,JAX,JAX,JAX,JAX
17,BAL,MIA,401547625,a3a9d3f0-f0e0-11ed-a98f-4730eee691bc,BAL,19,56,-3.5,BAL,MIA,MIA,MIA
17,HOU,TEN,401547631,a3aa4920-f0e0-11ed-a98f-4730eee691bc,HOU,3,26,-3.5,HOU,HOU,TEN,HOU
17,SEA,PIT,401547636,a3aabe50-f0e0-11ed-a98f-4730eee691bc,PIT,23,30,-3.5,PIT,SEA,PIT,PIT
17,DEN,LAC,401547630,a3ab0c70-f0e0-11ed-a98f-4730eee691bc,DEN,9,16,-5.5,LAC,DEN,LAC,DEN
17,KC,CIN,401547235,a3ab5a90-f0e0-11ed-a98f-4730eee691bc,KC,17,25,-7.5,CIN,CIN,CIN,CIN
17,MIN,GB,401547637,a3abcfc0-f0e0-11ed-a98f-4730eee691bc,GB,10,33,-2.5,MIN,MIN,GB,GB
18,BAL,PIT,,,,,,,,,,
18,IND,HOU,,,,,,,,,,
18,CIN,CLE,,,,,,,,,,
18,DET,MIN,,,,,,,,,,
18,TEN,JAX,,,,,,,,,,
18,NE,NYJ,,,,,,,,,,
18,NO,ATL,,,,,,,,,,
18,CAR,TB,,,,,,,,,,
18,GB,CHI,,,,,,,,,,
18,LV,DEN,,,,,,,,,,
18,NYG,PHI,,,,,,,,,,
18,ARI,SEA,,,,,,,,,,
18,LAC,KC,,,,,,,,,,
18,SF,LAR,,,,,,,,,,
18,WSH,DAL,,,,,,,,,,
18,MIA,BUF,,,,,,,,,,
