proposition_id,home_line,prop_name,game_id,outcome_1_id,outcome_1_abbr,outcome_2_id,outcome_2_abbr
1d5e0410-138a-11ef-9421-4b5b2bd2cbe8,,TEN @ IND,401671862,1d5e0411-138a-11ef-9421-4b5b2bd2cbe8,TEN,1d5e0412-138a-11ef-9421-4b5b2bd2cbe8,IND
1a8f7ac0-138a-11ef-9421-4b5b2bd2cbe8,-9.5,NE @ SF,401671758,1a8f7ac1-138a-11ef-9421-4b5b2bd2cbe8,NE,1a8f7ac2-138a-11ef-9421-4b5b2bd2cbe8,SF
1bedf950-138a-11ef-95b6-af3fb566f45b,-6.5,NE @ CHI,401671873,1bedf951-138a-11ef-95b6-af3fb566f45b,NE,1bedf952-138a-11ef-95b6-af3fb566f45b,CHI
19d29360-138a-11ef-95b6-af3fb566f45b,-6.5,ARI @ BUF,401671617,19d29361-138a-11ef-95b6-af3fb566f45b,ARI,19d29362-138a-11ef-95b6-af3fb566f45b,BUF
1acc83c0-138a-11ef-99c0-11d412694269,-1.5,BUF @ HOU,401671859,1acc83c1-138a-11ef-99c0-11d412694269,BUF,1acc83c2-138a-11ef-99c0-11d412694269,HOU
1b0212b0-138a-11ef-95b6-af3fb566f45b,-4.5,ARI @ GB,401671722,1b0212b1-138a-11ef-95b6-af3fb566f45b,ARI,1b0212b2-138a-11ef-95b6-af3fb566f45b,GB
1bb4e7f0-138a-11ef-9421-4b5b2bd2cbe8,-2.5,NE @ TEN,401671822,1bb4e7f1-138a-11ef-9421-4b5b2bd2cbe8,NE,1bb4e7f2-138a-11ef-9421-4b5b2bd2cbe8,TEN
1b3a87d0-138a-11ef-99c0-11d412694269,-8.5,TEN @ BUF,401671616,1b3a87d1-138a-11ef-99c0-11d412694269,TEN,1b3a87d2-138a-11ef-99c0-11d412694269,BUF
1b74f8c0-138a-11ef-95b6-af3fb566f45b,9.5,BAL @ CLE,401671852,1b74f8c1-138a-11ef-95b6-af3fb566f45b,BAL,1b74f8c2-138a-11ef-95b6-af3fb566f45b,CLE
1c39cf60-138a-11ef-9421-4b5b2bd2cbe8,-3.5,IND @ NYJ,401671782,1c39cf61-138a-11ef-9421-4b5b2bd2cbe8,IND,1c39cf62-138a-11ef-9421-4b5b2bd2cbe8,NYJ
1a8d30d0-138a-11ef-9421-4b5b2bd2cbe8,-2.5,MIN @ GB,401671643,1a8d30d1-138a-11ef-9421-4b5b2bd2cbe8,MIN,1a8d30d2-138a-11ef-9421-4b5b2bd2cbe8,GB
1d26ee80-138a-11ef-95b6-af3fb566f45b,,CIN @ TEN,401671825,1d26ee81-138a-11ef-95b6-af3fb566f45b,CIN,1d26ee82-138a-11ef-95b6-af3fb566f45b,TEN
1b7790d0-138a-11ef-95b6-af3fb566f45b,2.5,BUF @ SEA,401671760,1b7790d1-138a-11ef-95b6-af3fb566f45b,BUF,1b7790d2-138a-11ef-95b6-af3fb566f45b,SEA
19d52b70-138a-11ef-95b6-af3fb566f45b,-4.5,DEN @ SEA,401671664,19d52b71-138a-11ef-95b6-af3fb566f45b,DEN,19d52b72-138a-11ef-95b6-af3fb566f45b,SEA
1b3b4b20-138a-11ef-99c0-11d412694269,-2.5,HOU @ GB,401671644,1b3b4b21-138a-11ef-99c0-11d412694269,HOU,1b3b4b22-138a-11ef-99c0-11d412694269,GB
1bb731e0-138a-11ef-9421-4b5b2bd2cbe8,-7.5,JAX @ PHI,401671797,1bb731e1-138a-11ef-9421-4b5b2bd2cbe8,JAX,1bb731e2-138a-11ef-9421-4b5b2bd2cbe8,PHI
1c7048b0-138a-11ef-99c0-11d412694269,,PHI @ LAR,401671794,1c7048b1-138a-11ef-99c0-11d412694269,PHI,1c7048b2-138a-11ef-99c0-11d412694269,LAR
1ced8f00-138a-11ef-99c0-11d412694269,,NYJ @ MIA,401671848,1ced8f01-138a-11ef-99c0-11d412694269,NYJ,1ced8f02-138a-11ef-99c0-11d412694269,MIA
1bb2c510-138a-11ef-9421-4b5b2bd2cbe8,-0.5,HOU @ NYJ,401671809,1bb2c511-138a-11ef-9421-4b5b2bd2cbe8,HOU,1bb2c512-138a-11ef-9421-4b5b2bd2cbe8,NYJ
1bf12da0-138a-11ef-95b6-af3fb566f45b,-2.5,MIA @ LAR,401671693,1bf12da1-138a-11ef-95b6-af3fb566f45b,MIA,1bf12da2-138a-11ef-95b6-af3fb566f45b,LAR
1a58b350-138a-11ef-99c0-11d412694269,2.5,DET @ ARI,401671771,1a58b351-138a-11ef-99c0-11d412694269,DET,1a58b352-138a-11ef-99c0-11d412694269,ARI
1b3ad5f0-138a-11ef-99c0-11d412694269,4.5,CIN @ CLE,401671853,1b3ad5f1-138a-11ef-99c0-11d412694269,CIN,1b3ad5f2-138a-11ef-99c0-11d412694269,CLE
1ca6c200-138a-11ef-9421-4b5b2bd2cbe8,,IND @ NE,401671620,1ca6c201-138a-11ef-9421-4b5b2bd2cbe8,IND,1ca6c202-138a-11ef-9421-4b5b2bd2cbe8,NE
1dd68f70-138a-11ef-9421-4b5b2bd2cbe8,,LAC @ LV,401671839,1dd68f71-138a-11ef-9421-4b5b2bd2cbe8,LAC,1dd68f72-138a-11ef-9421-4b5b2bd2cbe8,LV
1a5494a0-138a-11ef-99c0-11d412694269,-6.5,NE @ NYJ,401671808,1a5494a1-138a-11ef-99c0-11d412694269,NE,1a5494a2-138a-11ef-99c0-11d412694269,NYJ
1dd8d960-138a-11ef-9421-4b5b2bd2cbe8,,CIN @ PIT,401671836,1dd8d961-138a-11ef-9421-4b5b2bd2cbe8,CIN,1dd8d962-138a-11ef-9421-4b5b2bd2cbe8,PIT
1c3a1d80-138a-11ef-9421-4b5b2bd2cbe8,7.5,HOU @ DAL,401671694,1c3a1d81-138a-11ef-9421-4b5b2bd2cbe8,HOU,1c3a1d82-138a-11ef-9421-4b5b2bd2cbe8,DAL
1b3cd1c0-138a-11ef-99c0-11d412694269,-7.5,CAR @ WSH,401671640,1b3cd1c1-138a-11ef-99c0-11d412694269,CAR,1b3cd1c2-138a-11ef-99c0-11d412694269,WSH
1d26a060-138a-11ef-95b6-af3fb566f45b,,KC @ CLE,401671854,1d26a061-138a-11ef-95b6-af3fb566f45b,KC,1d26a062-138a-11ef-95b6-af3fb566f45b,CLE
1a572cb0-138a-11ef-99c0-11d412694269,-6.5,DEN @ TB,401671741,1a572cb1-138a-11ef-99c0-11d412694269,DEN,1a572cb2-138a-11ef-99c0-11d412694269,TB
1d5fd8d0-138a-11ef-9421-4b5b2bd2cbe8,,MIN @ SEA,401671759,1d5fd8d1-138a-11ef-9421-4b5b2bd2cbe8,MIN,1d5fd8d2-138a-11ef-9421-4b5b2bd2cbe8,SEA
19d32fa0-138a-11ef-95b6-af3fb566f45b,-8.5,NE @ CIN,401671628,19d32fa1-138a-11ef-95b6-af3fb566f45b,NE,19d32fa2-138a-11ef-95b6-af3fb566f45b,CIN
1ceddd20-138a-11ef-99c0-11d412694269,,ATL @ MIN,401671648,1ceddd21-138a-11ef-99c0-11d412694269,ATL,1ceddd22-138a-11ef-99c0-11d412694269,MIN
1bf0df80-138a-11ef-95b6-af3fb566f45b,3.5,DET @ HOU,401671787,1bf0df81-138a-11ef-95b6-af3fb566f45b,DET,1bf0df82-138a-11ef-95b6-af3fb566f45b,HOU
1b39eb90-138a-11ef-99c0-11d412694269,-5.5,NE @ JAX,401671801,1b39eb91-138a-11ef-99c0-11d412694269,NE,1b39eb92-138a-11ef-99c0-11d412694269,JAX
1dd64150-138a-11ef-9421-4b5b2bd2cbe8,,JAX @ IND,401671837,1dd64151-138a-11ef-9421-4b5b2bd2cbe8,JAX,1dd64152-138a-11ef-9421-4b5b2bd2cbe8,IND
1ca71020-138a-11ef-9421-4b5b2bd2cbe8,,SEA @ NYJ,401671703,1ca71021-138a-11ef-9421-4b5b2bd2cbe8,SEA,1ca71022-138a-11ef-9421-4b5b2bd2cbe8,NYJ
1dd88b40-138a-11ef-9421-4b5b2bd2cbe8,,SF @ ARI,401671845,1dd88b41-138a-11ef-9421-4b5b2bd2cbe8,SF,1dd88b42-138a-11ef-9421-4b5b2bd2cbe8,ARI
1c6ced50-138a-11ef-99c0-11d412694269,,MIN @ CHI,401671870,1c6ced51-138a-11ef-99c0-11d412694269,MIN,1c6ced52-138a-11ef-99c0-11d412694269,CHI
1d6026f0-138a-11ef-9421-4b5b2bd2cbe8,,JAX @ LV,401671673,1d6026f1-138a-11ef-9421-4b5b2bd2cbe8,JAX,1d6026f2-138a-11ef-9421-4b5b2bd2cbe8,LV
1ced19d0-138a-11ef-99c0-11d412694269,,JAX @ TEN,401671821,1ced19d1-138a-11ef-99c0-11d412694269,JAX,1ced19d2-138a-11ef-99c0-11d412694269,TEN
1a592880-138a-11ef-99c0-11d412694269,-5.5,JAX @ BUF,401671682,1a592881-138a-11ef-99c0-11d412694269,JAX,1a592882-138a-11ef-99c0-11d412694269,BUF
1d9b8240-138a-11ef-99c0-11d412694269,,IND @ NYG,401671846,1d9b8241-138a-11ef-99c0-11d412694269,IND,1d9b8242-138a-11ef-99c0-11d412694269,NYG
1b78f060-138a-11ef-95b6-af3fb566f45b,-5.5,DAL @ SF,401671795,1b78f061-138a-11ef-95b6-af3fb566f45b,DAL,1b78f062-138a-11ef-95b6-af3fb566f45b,SF
1d289c30-138a-11ef-95b6-af3fb566f45b,,MIA @ HOU,401671860,1d289c31-138a-11ef-95b6-af3fb566f45b,MIA,1d289c32-138a-11ef-95b6-af3fb566f45b,HOU
1bef7ff0-138a-11ef-95b6-af3fb566f45b,4.5,MIN @ JAX,401671708,1bef7ff1-138a-11ef-95b6-af3fb566f45b,MIN,1bef7ff2-138a-11ef-95b6-af3fb566f45b,JAX
1a1fa1f0-138a-11ef-9421-4b5b2bd2cbe8,3.5,SEA @ NE,401671702,1a1fa1f1-138a-11ef-9421-4b5b2bd2cbe8,SEA,1a1fa1f2-138a-11ef-9421-4b5b2bd2cbe8,NE
1d5f8ab0-138a-11ef-9421-4b5b2bd2cbe8,,DEN @ LAC,401671749,1d5f8ab1-138a-11ef-9421-4b5b2bd2cbe8,DEN,1d5f8ab2-138a-11ef-9421-4b5b2bd2cbe8,LAC
19d37dc0-138a-11ef-95b6-af3fb566f45b,1.5,HOU @ IND,401671861,19d37dc1-138a-11ef-95b6-af3fb566f45b,HOU,19d37dc2-138a-11ef-95b6-af3fb566f45b,IND
1cee2b40-138a-11ef-99c0-11d412694269,,NO @ NYG,401671601,1cee2b41-138a-11ef-99c0-11d412694269,NO,1cee2b42-138a-11ef-99c0-11d412694269,NYG
1dd5f330-138a-11ef-9421-4b5b2bd2cbe8,,HOU @ TEN,401671826,1dd5f331-138a-11ef-9421-4b5b2bd2cbe8,HOU,1dd5f332-138a-11ef-9421-4b5b2bd2cbe8,TEN
1b3a39b0-138a-11ef-99c0-11d412694269,-3.5,SEA @ ATL,401671730,1b3a39b1-138a-11ef-99c0-11d412694269,SEA,1b3a39b2-138a-11ef-99c0-11d412694269,ATL
1acb9960-138a-11ef-99c0-11d412694269,-1.5,MIA @ NE,401671700,1acb9961-138a-11ef-99c0-11d412694269,MIA,1acb9962-138a-11ef-99c0-11d412694269,NE
1ca75e40-138a-11ef-9421-4b5b2bd2cbe8,,TEN @ WSH,401671743,1ca75e41-138a-11ef-9421-4b5b2bd2cbe8,TEN,1ca75e42-138a-11ef-9421-4b5b2bd2cbe8,WSH
1d2ae620-138a-11ef-95b6-af3fb566f45b,,ATL @ LV,401671697,1d2ae621-138a-11ef-95b6-af3fb566f45b,ATL,1d2ae622-138a-11ef-95b6-af3fb566f45b,LV
1bece7e0-138a-11ef-95b6-af3fb566f45b,-5.5,CIN @ BAL,401671810,1bece7e1-138a-11ef-95b6-af3fb566f45b,CIN,1bece7e2-138a-11ef-95b6-af3fb566f45b,BAL
1b02d600-138a-11ef-95b6-af3fb566f45b,6.5,HOU @ NE,401671619,1b02d601-138a-11ef-95b6-af3fb566f45b,HOU,1b02d602-138a-11ef-95b6-af3fb566f45b,NE
1b3c3580-138a-11ef-99c0-11d412694269,3.5,PHI @ NYG,401671710,1b3c3581-138a-11ef-99c0-11d412694269,PHI,1b3c3582-138a-11ef-99c0-11d412694269,NYG
1b76a670-138a-11ef-95b6-af3fb566f45b,4.5,GB @ JAX,401671707,1b76a671-138a-11ef-95b6-af3fb566f45b,GB,1b76a672-138a-11ef-95b6-af3fb566f45b,JAX
1d260420-138a-11ef-95b6-af3fb566f45b,,LAR @ SF,401671818,1d260421-138a-11ef-95b6-af3fb566f45b,LAR,1d260422-138a-11ef-95b6-af3fb566f45b,SF
1c35d7c0-138a-11ef-9421-4b5b2bd2cbe8,-3.5,WSH @ PHI,401671813,1c35d7c1-138a-11ef-9421-4b5b2bd2cbe8,WSH,1c35d7c2-138a-11ef-9421-4b5b2bd2cbe8,PHI
1d9b3420-138a-11ef-99c0-11d412694269,,LAC @ NE,401671832,1d9b3421-138a-11ef-99c0-11d412694269,LAC,1d9b3422-138a-11ef-99c0-11d412694269,NE
1c38bdf0-138a-11ef-9421-4b5b2bd2cbe8,-1.5,ATL @ DEN,401671748,1c38bdf1-138a-11ef-9421-4b5b2bd2cbe8,ATL,1c38bdf2-138a-11ef-9421-4b5b2bd2cbe8,DEN
1b78a240-138a-11ef-95b6-af3fb566f45b,9.5,KC @ LV,401671671,1b78a241-138a-11ef-95b6-af3fb566f45b,KC,1b78a242-138a-11ef-95b6-af3fb566f45b,LV
1d284e10-138a-11ef-95b6-af3fb566f45b,,NYJ @ JAX,401671706,1d284e11-138a-11ef-95b6-af3fb566f45b,NYJ,1d284e12-138a-11ef-95b6-af3fb566f45b,JAX
1a57c8f0-138a-11ef-99c0-11d412694269,-5.5,MIA @ SEA,401671662,1a57c8f1-138a-11ef-99c0-11d412694269,MIA,1a57c8f2-138a-11ef-99c0-11d412694269,SEA
1a1f53d0-138a-11ef-9421-4b5b2bd2cbe8,4.5,SF @ MIN,401671645,1a1f53d1-138a-11ef-9421-4b5b2bd2cbe8,SF,1a1f53d2-138a-11ef-9421-4b5b2bd2cbe8,MIN
1d5f3c90-138a-11ef-9421-4b5b2bd2cbe8,,ARI @ CAR,401671732,1d5f3c91-138a-11ef-9421-4b5b2bd2cbe8,ARI,1d5f3c92-138a-11ef-9421-4b5b2bd2cbe8,CAR
19d3cbe0-138a-11ef-95b6-af3fb566f45b,-3.5,JAX @ MIA,401671849,19d3cbe1-138a-11ef-95b6-af3fb566f45b,JAX,19d3cbe2-138a-11ef-95b6-af3fb566f45b,MIA
1a21ebe0-138a-11ef-9421-4b5b2bd2cbe8,-6.5,CHI @ HOU,401671786,1a21ebe1-138a-11ef-9421-4b5b2bd2cbe8,CHI,1a21ebe2-138a-11ef-9421-4b5b2bd2cbe8,HOU
1c6e4ce0-138a-11ef-99c0-11d412694269,,DAL @ WSH,401671715,1c6e4ce1-138a-11ef-99c0-11d412694269,DAL,1c6e4ce2-138a-11ef-99c0-11d412694269,WSH
1cee7960-138a-11ef-99c0-11d412694269,,CAR @ PHI,401671713,1cee7961-138a-11ef-99c0-11d412694269,CAR,1cee7962-138a-11ef-99c0-11d412694269,PHI
1dd5a510-138a-11ef-9421-4b5b2bd2cbe8,,CHI @ GB,401671844,1dd5a511-138a-11ef-9421-4b5b2bd2cbe8,CHI,1dd5a512-138a-11ef-9421-4b5b2bd2cbe8,GB
1b3bc050-138a-11ef-99c0-11d412694269,-2.5,DET @ MIN,401671724,1b3bc051-138a-11ef-99c0-11d412694269,DET,1b3bc052-138a-11ef-99c0-11d412694269,MIN
1ca7ac60-138a-11ef-9421-4b5b2bd2cbe8,,HOU @ JAX,401671705,1ca7ac61-138a-11ef-9421-4b5b2bd2cbe8,HOU,1ca7ac62-138a-11ef-9421-4b5b2bd2cbe8,JAX
1d2a9800-138a-11ef-95b6-af3fb566f45b,,CHI @ MIN,401671489,1d2a9801-138a-11ef-95b6-af3fb566f45b,CHI,1d2a9802-138a-11ef-95b6-af3fb566f45b,MIN
1ace3170-138a-11ef-99c0-11d412694269,-2.5,DAL @ PIT,401671784,1ace3171-138a-11ef-99c0-11d412694269,DAL,1ace3172-138a-11ef-99c0-11d412694269,PIT
1c6ffa90-138a-11ef-99c0-11d412694269,,ARI @ SEA,401671775,1c6ffa91-138a-11ef-99c0-11d412694269,ARI,1c6ffa92-138a-11ef-99c0-11d412694269,SEA
1b765850-138a-11ef-95b6-af3fb566f45b,2.5,CHI @ WSH,401671599,1b765851-138a-11ef-95b6-af3fb566f45b,CHI,1b765852-138a-11ef-95b6-af3fb566f45b,WSH
1d9ae600-138a-11ef-99c0-11d412694269,,ARI @ LAR,401671829,1d9ae601-138a-11ef-99c0-11d412694269,ARI,1d9ae602-138a-11ef-99c0-11d412694269,LAR
1c390c10-138a-11ef-9421-4b5b2bd2cbe8,-6.5,SEA @ SF,401671757,1c390c11-138a-11ef-9421-4b5b2bd2cbe8,SEA,1c390c12-138a-11ef-9421-4b5b2bd2cbe8,SF
1d5c7d70-138a-11ef-9421-4b5b2bd2cbe8,,HOU @ KC,401671780,1d5c7d71-138a-11ef-9421-4b5b2bd2cbe8,HOU,1d5c7d72-138a-11ef-9421-4b5b2bd2cbe8,KC
1cec5680-138a-11ef-99c0-11d412694269,,GB @ DET,401671814,1cec5681-138a-11ef-99c0-11d412694269,GB,1cec5682-138a-11ef-99c0-11d412694269,DET
1d9c4590-138a-11ef-99c0-11d412694269,,NYJ @ BUF,401671495,1d9c4591-138a-11ef-99c0-11d412694269,NYJ,1d9c4592-138a-11ef-99c0-11d412694269,BUF
1a223a00-138a-11ef-9421-4b5b2bd2cbe8,-6.5,ATL @ PHI,401671691,1a223a01-138a-11ef-9421-4b5b2bd2cbe8,ATL,1a223a02-138a-11ef-9421-4b5b2bd2cbe8,PHI
1c6e9b00-138a-11ef-99c0-11d412694269,,KC @ CAR,401671651,1c6e9b01-138a-11ef-99c0-11d412694269,KC,1c6e9b02-138a-11ef-99c0-11d412694269,CAR
19d41a00-138a-11ef-95b6-af3fb566f45b,-4.5,CAR @ NO,401671734,19d41a01-138a-11ef-95b6-af3fb566f45b,CAR,19d41a02-138a-11ef-95b6-af3fb566f45b,NO
1b04d1d0-138a-11ef-95b6-af3fb566f45b,2.5,PIT @ LV,401671657,1b04d1d1-138a-11ef-95b6-af3fb566f45b,PIT,1b04d1d2-138a-11ef-95b6-af3fb566f45b,LV
1d2a49e0-138a-11ef-95b6-af3fb566f45b,,GB @ SEA,401671796,1d2a49e1-138a-11ef-95b6-af3fb566f45b,GB,1d2a49e2-138a-11ef-95b6-af3fb566f45b,SEA
1a55cd20-138a-11ef-99c0-11d412694269,-2.5,GB @ TEN,401671823,1a55cd21-138a-11ef-99c0-11d412694269,GB,1a55cd22-138a-11ef-99c0-11d412694269,TEN
1bb66e90-138a-11ef-9421-4b5b2bd2cbe8,-1.5,CHI @ ARI,401671661,1bb66e91-138a-11ef-9421-4b5b2bd2cbe8,CHI,1bb66e92-138a-11ef-9421-4b5b2bd2cbe8,ARI
1b392841-138a-11ef-99c0-11d412694269,1.5,DEN @ NO,401671816,1b392842-138a-11ef-99c0-11d412694269,DEN,1b392843-138a-11ef-99c0-11d412694269,NO
1d5ec760-138a-11ef-9421-4b5b2bd2cbe8,,PHI @ WSH,401671717,1d5ec761-138a-11ef-9421-4b5b2bd2cbe8,PHI,1d5ec762-138a-11ef-9421-4b5b2bd2cbe8,WSH
1acde350-138a-11ef-99c0-11d412694269,-6.5,NYG @ SEA,401671680,1acde351-138a-11ef-99c0-11d412694269,NYG,1acde352-138a-11ef-99c0-11d412694269,SEA
1d611150-138a-11ef-9421-4b5b2bd2cbe8,,NO @ GB,401671692,1d611151-138a-11ef-9421-4b5b2bd2cbe8,NO,1d611152-138a-11ef-9421-4b5b2bd2cbe8,GB
1b3e0a40-138a-11ef-99c0-11d412694269,2.5,LAC @ ARI,401671699,1b3e0a41-138a-11ef-99c0-11d412694269,LAC,1b3e0a42-138a-11ef-99c0-11d412694269,ARI
1bf01c30-138a-11ef-95b6-af3fb566f45b,7.5,PHI @ DAL,401671676,1bf01c31-138a-11ef-95b6-af3fb566f45b,PHI,1bf01c32-138a-11ef-95b6-af3fb566f45b,DAL
1bb3d680-138a-11ef-9421-4b5b2bd2cbe8,-6.5,MIA @ BUF,401671493,1bb3d681-138a-11ef-9421-4b5b2bd2cbe8,MIA,1bb3d682-138a-11ef-9421-4b5b2bd2cbe8,BUF
1cef3cb0-138a-11ef-99c0-11d412694269,,LV @ TB,401671654,1cef3cb1-138a-11ef-99c0-11d412694269,LV,1cef3cb2-138a-11ef-99c0-11d412694269,TB
1c367400-138a-11ef-9421-4b5b2bd2cbe8,6.5,GB @ CHI,401671869,1c367401-138a-11ef-9421-4b5b2bd2cbe8,GB,1c367402-138a-11ef-9421-4b5b2bd2cbe8,CHI
1d9a97e0-138a-11ef-99c0-11d412694269,,DEN @ CIN,401671835,1d9a97e1-138a-11ef-99c0-11d412694269,DEN,1d9a97e2-138a-11ef-99c0-11d412694269,CIN
1dd7a0e0-138a-11ef-9421-4b5b2bd2cbe8,,MIA @ NYJ,401671833,1dd7a0e1-138a-11ef-9421-4b5b2bd2cbe8,MIA,1dd7a0e2-138a-11ef-9421-4b5b2bd2cbe8,NYJ
1befce10-138a-11ef-95b6-af3fb566f45b,-7.5,TEN @ LAC,401671751,1befce11-138a-11ef-95b6-af3fb566f45b,TEN,1befce12-138a-11ef-95b6-af3fb566f45b,LAC
1c6ee920-138a-11ef-99c0-11d412694269,,TEN @ HOU,401671858,1c6ee921-138a-11ef-99c0-11d412694269,TEN,1c6ee922-138a-11ef-99c0-11d412694269,HOU
1a586530-138a-11ef-99c0-11d412694269,6.5,SF @ LAR,401671772,1a586531-138a-11ef-99c0-11d412694269,SF,1a586532-138a-11ef-99c0-11d412694269,LAR
19d46820-138a-11ef-95b6-af3fb566f45b,1.5,MIN @ NYG,401671712,19d46821-138a-11ef-95b6-af3fb566f45b,MIN,19d46822-138a-11ef-95b6-af3fb566f45b,NYG
1bb6bcb0-138a-11ef-9421-4b5b2bd2cbe8,4.5,DET @ GB,401671767,1bb6bcb1-138a-11ef-9421-4b5b2bd2cbe8,DET,1bb6bcb2-138a-11ef-9421-4b5b2bd2cbe8,GB
1a557f00-138a-11ef-99c0-11d412694269,-6.5,NYG @ CLE,401671855,1a557f01-138a-11ef-99c0-11d412694269,NYG,1a557f02-138a-11ef-99c0-11d412694269,CLE
1d29fbc0-138a-11ef-95b6-af3fb566f45b,,TB @ LAC,401671762,1d29fbc1-138a-11ef-95b6-af3fb566f45b,TB,1d29fbc2-138a-11ef-95b6-af3fb566f45b,LAC
1a8f0590-138a-11ef-9421-4b5b2bd2cbe8,-3.5,WSH @ ARI,401671755,1a8f0591-138a-11ef-9421-4b5b2bd2cbe8,WSH,1a8f0592-138a-11ef-9421-4b5b2bd2cbe8,ARI
1b0287e0-138a-11ef-95b6-af3fb566f45b,0.5,IND @ TEN,401671820,1b0287e1-138a-11ef-95b6-af3fb566f45b,IND,1b0287e2-138a-11ef-95b6-af3fb566f45b,TEN
1bb424a0-138a-11ef-9421-4b5b2bd2cbe8,-7.5,LV @ CIN,401671704,1bb424a1-138a-11ef-9421-4b5b2bd2cbe8,LV,1bb424a2-138a-11ef-9421-4b5b2bd2cbe8,CIN
1c36c220-138a-11ef-9421-4b5b2bd2cbe8,-13.5,JAX @ DET,401671642,1c36c221-138a-11ef-9421-4b5b2bd2cbe8,JAX,1c36c222-138a-11ef-9421-4b5b2bd2cbe8,DET
1d9a49c0-138a-11ef-99c0-11d412694269,,SEA @ CHI,401671876,1d9a49c1-138a-11ef-99c0-11d412694269,SEA,1d9a49c2-138a-11ef-99c0-11d412694269,CHI
1c6f3740-138a-11ef-99c0-11d412694269,,DEN @ LV,401671656,1c6f3741-138a-11ef-99c0-11d412694269,DEN,1c6f3742-138a-11ef-99c0-11d412694269,LV
1a581710-138a-11ef-99c0-11d412694269,0.5,BAL @ DAL,401671763,1a581711-138a-11ef-99c0-11d412694269,BAL,1a581712-138a-11ef-99c0-11d412694269,DAL
1d993850-138a-11ef-99c0-11d412694269,,KC @ PIT,401671799,1d993851-138a-11ef-99c0-11d412694269,KC,1d993852-138a-11ef-99c0-11d412694269,PIT
19d4b640-138a-11ef-95b6-af3fb566f45b,-3.5,LV @ LAC,401671659,19d4b641-138a-11ef-95b6-af3fb566f45b,LV,19d4b642-138a-11ef-95b6-af3fb566f45b,LAC
1b043590-138a-11ef-95b6-af3fb566f45b,-6.5,WSH @ BAL,401671625,1b043591-138a-11ef-95b6-af3fb566f45b,WSH,1b043592-138a-11ef-95b6-af3fb566f45b,BAL
1a566960-138a-11ef-99c0-11d412694269,2.5,HOU @ MIN,401671646,1a566961-138a-11ef-99c0-11d412694269,HOU,1a566962-138a-11ef-99c0-11d412694269,MIN
1d29ada0-138a-11ef-95b6-af3fb566f45b,,NE @ ARI,401671677,1d29ada1-138a-11ef-95b6-af3fb566f45b,NE,1d29ada2-138a-11ef-95b6-af3fb566f45b,ARI
1bee2060-138a-11ef-95b6-af3fb566f45b,3.5,BUF @ IND,401671863,1bee2061-138a-11ef-95b6-af3fb566f45b,BUF,1bee2062-138a-11ef-95b6-af3fb566f45b,IND
1acc0e90-138a-11ef-99c0-11d412694269,-3.5,CLE @ WSH,401671718,1acc0e91-138a-11ef-99c0-11d412694269,CLE,1acc0e92-138a-11ef-99c0-11d412694269,WSH
1d607510-138a-11ef-9421-4b5b2bd2cbe8,,SF @ MIA,401671874,1d607511-138a-11ef-9421-4b5b2bd2cbe8,SF,1d607512-138a-11ef-9421-4b5b2bd2cbe8,MIA
1b3d6e00-138a-11ef-99c0-11d412694269,0.5,NYJ @ PIT,401671785,1b3d6e01-138a-11ef-99c0-11d412694269,NYJ,1b3d6e02-138a-11ef-99c0-11d412694269,PIT
1c6d3b70-138a-11ef-99c0-11d412694269,,DET @ IND,401671866,1c6d3b71-138a-11ef-99c0-11d412694269,DET,1c6d3b72-138a-11ef-99c0-11d412694269,IND
1d99fba0-138a-11ef-99c0-11d412694269,,BAL @ HOU,401671800,1d99fba1-138a-11ef-99c0-11d412694269,BAL,1d99fba2-138a-11ef-99c0-11d412694269,HOU
1b756df0-138a-11ef-95b6-af3fb566f45b,-11.5,TEN @ DET,401671720,1b756df1-138a-11ef-95b6-af3fb566f45b,TEN,1b756df2-138a-11ef-95b6-af3fb566f45b,DET
1c371040-138a-11ef-9421-4b5b2bd2cbe8,6.5,MIN @ TEN,401671824,1c371041-138a-11ef-9421-4b5b2bd2cbe8,MIN,1c371042-138a-11ef-9421-4b5b2bd2cbe8,TEN
1dd704a0-138a-11ef-9421-4b5b2bd2cbe8,,SEA @ LAR,401671830,1dd704a1-138a-11ef-9421-4b5b2bd2cbe8,SEA,1dd704a2-138a-11ef-9421-4b5b2bd2cbe8,LAR
1c6f8560-138a-11ef-99c0-11d412694269,,SF @ GB,401671768,1c6f8561-138a-11ef-99c0-11d412694269,SF,1c6f8562-138a-11ef-99c0-11d412694269,GB
1b0483b0-138a-11ef-95b6-af3fb566f45b,2.5,LAC @ DEN,401671655,1b0483b1-138a-11ef-95b6-af3fb566f45b,LAC,1b0483b2-138a-11ef-95b6-af3fb566f45b,DEN
1ca673e0-138a-11ef-9421-4b5b2bd2cbe8,,ARI @ MIN,401671726,1ca673e1-138a-11ef-9421-4b5b2bd2cbe8,ARI,1ca673e2-138a-11ef-9421-4b5b2bd2cbe8,MIN
1dd46c90-138a-11ef-9421-4b5b2bd2cbe8,,WSH @ DAL,401671840,1dd46c91-138a-11ef-9421-4b5b2bd2cbe8,WSH,1dd46c92-138a-11ef-9421-4b5b2bd2cbe8,DAL
